,Estado,Fecha,Camas,CamasCovid
36851,Ohio,2022-03-14,19144.0,968.0
33994,Kentucky,2022-03-14,7399.0,476.0
40596,Dakota del Norte,2022-03-14,1397.0,83.0
511,Samoa Estadounidense,2022-03-14,61.0,2.0
45940,Maine,2022-03-14,2182.0,128.0
39915,Virginia Occidental,2022-03-14,4421.0,319.0
34125,Washington,2022-03-14,8883.0,649.0
41556,Tennessee,2022-03-14,12712.0,637.0
34773,Idaho,2022-03-14,1946.0,104.0
35379,Montana,2022-03-14,1643.0,45.0
45553,Puerto Rico,2022-03-14,5542.0,44.0
36654,Minnesota,2022-03-14,7240.0,369.0
40116,Florida,2022-03-14,42304.0,1524.0
35448,Oklahoma,2022-03-14,6223.0,370.0
40733,Hawái,2022-03-14,1901.0,63.0
36167,Rhode Island,2022-03-14,1877.0,48.0
37298,Arkansas,2022-03-14,5576.0,279.0
34651,Nuevo Hampshire,2022-03-14,2074.0,46.0
36648,Misisipi,2022-03-14,4893.0,217.0
37998,Oregón,2022-03-14,5099.0,365.0
44359,Carolina del Norte,2022-03-14,16279.0,1186.0
42780,Connecticut,2022-03-14,5525.0,148.0
43426,Maryland,2022-03-14,7945.0,374.0
42809,Colorado,2022-03-14,6769.0,244.0
43814,Georgia,2022-03-14,16617.0,958.0
44244,Virginia,2022-03-14,11934.0,526.0
38188,Vermont,2022-03-14,857.0,19.0
37645,Kansas,2022-03-14,4630.0,193.0
38602,Iowa,2022-03-14,4579.0,122.0
38341,Nevada,2022-03-14,5837.0,211.0
44805,Alaska,2022-03-14,1217.0,43.0
38793,carolina del Sur,2022-03-14,7508.0,247.0
43541,Nueva Jersey,2022-03-14,13551.0,512.0
44644,Dakota del Sur,2022-03-14,1325.0,73.0
39226,Massachusetts,2022-03-14,13400.0,282.0
44492,Illinois,2022-03-14,18947.0,638.0
42215,Pensilvania,2022-03-14,22989.0,920.0
42199,Wyoming,2022-03-14,615.0,22.0
45476,Vermont,2022-03-13,869.0,24.0
513,Samoa Estadounidense,2022-03-13,62.0,1.0
39634,Oregón,2022-03-13,5315.0,381.0
514,Islas Virgenes,2022-03-13,95.0,2.0
41682,Georgia,2022-03-13,16884.0,954.0
46556,Maryland,2022-03-13,9123.0,372.0
36607,Illinois,2022-03-13,20426.0,664.0
41930,Washington,2022-03-13,9662.0,635.0
35205,Nevada,2022-03-13,6393.0,258.0
39623,Indiana,2022-03-13,11683.0,442.0
37111,Virginia,2022-03-13,12042.0,517.0
38012,Minnesota,2022-03-13,7434.0,356.0
34291,Luisiana,2022-03-13,8792.0,171.0
36677,Virginia Occidental,2022-03-13,4306.0,317.0
35071,Rhode Island,2022-03-13,1891.0,46.0
44021,Maine,2022-03-13,2310.0,141.0
44792,Tennessee,2022-03-13,13723.0,633.0
37462,Hawái,2022-03-13,1999.0,68.0
34998,California,2022-03-13,48475.0,2612.0
42669,Pensilvania,2022-03-13,24874.0,950.0
41830,Iowa,2022-03-13,4708.0,139.0
37075,Massachusetts,2022-03-13,15028.0,268.0
43052,Nueva York,2022-03-13,36867.0,1436.0
41135,Alaska,2022-03-13,1369.0,53.0
39785,Nuevo Hampshire,2022-03-13,2210.0,50.0
40807,Connecticut,2022-03-13,6044.0,162.0
42819,Nueva Jersey,2022-03-13,15504.0,520.0
34129,Delaware,2022-03-13,2323.0,109.0
44933,Dakota del Norte,2022-03-13,1655.0,78.0
46383,Misisipi,2022-03-13,5202.0,201.0
45560,Puerto Rico,2022-03-13,5723.0,40.0
35944,Arizona,2022-03-13,12405.0,659.0
40184,Wyoming,2022-03-13,704.0,26.0
44771,Kentucky,2022-03-13,8038.0,511.0
39864,Washington DC,2022-03-13,2648.0,119.0
44703,Texas,2022-03-13,47776.0,2228.0
37425,Oklahoma,2022-03-13,6831.0,363.0
35955,Arkansas,2022-03-13,6482.0,292.0
40967,Kansas,2022-03-13,4837.0,197.0
36199,Misuri,2022-03-13,12914.0,775.0
41377,Míchigan,2022-03-13,16585.0,701.0
41301,Utah,2022-03-13,4095.0,190.0
35967,Nebraska,2022-03-13,3029.0,165.0
42234,Montana,2022-03-13,1865.0,51.0
44166,Nuevo México,2022-03-13,2824.0,158.0
37217,carolina del Sur,2022-03-13,8247.0,247.0
45695,Alabama,2022-03-13,10417.0,421.0
43442,Florida,2022-03-13,44178.0,1544.0
39733,Wisconsin,2022-03-13,8393.0,312.0
44340,Colorado,2022-03-13,7561.0,247.0
39660,Ohio,2022-03-13,21333.0,978.0
38665,Carolina del Norte,2022-03-13,17615.0,1213.0
41829,Dakota del Sur,2022-03-13,1318.0,78.0
45562,Idaho,2022-03-13,2097.0,106.0
39074,Utah,2022-03-12,4420.0,198.0
42092,Texas,2022-03-12,49440.0,2396.0
44330,Maine,2022-03-12,2361.0,141.0
39783,Idaho,2022-03-12,2132.0,113.0
37470,Massachusetts,2022-03-12,15407.0,276.0
42563,Kansas,2022-03-12,4976.0,206.0
40027,Dakota del Norte,2022-03-12,1689.0,82.0
38144,Puerto Rico,2022-03-12,6031.0,49.0
42069,Carolina del Norte,2022-03-12,17715.0,1221.0
40369,Wyoming,2022-03-12,770.0,29.0
38962,Hawái,2022-03-12,1976.0,63.0
42852,Alaska,2022-03-12,1391.0,56.0
45441,Nuevo México,2022-03-12,2901.0,162.0
44218,Florida,2022-03-12,45634.0,1585.0
44422,Míchigan,2022-03-12,17067.0,710.0
42958,Nueva Jersey,2022-03-12,15750.0,522.0
41671,Connecticut,2022-03-12,6164.0,155.0
39515,Nuevo Hampshire,2022-03-12,2241.0,55.0
45353,Alabama,2022-03-12,10607.0,399.0
44956,carolina del Sur,2022-03-12,8263.0,265.0
36034,Oregón,2022-03-12,5425.0,405.0
34497,Delaware,2022-03-12,2402.0,116.0
39871,Indiana,2022-03-12,12116.0,464.0
42812,Georgia,2022-03-12,17439.0,1028.0
35233,Wisconsin,2022-03-12,8751.0,317.0
42806,Iowa,2022-03-12,4880.0,139.0
45327,Washington,2022-03-12,9945.0,664.0
44625,Oklahoma,2022-03-12,7138.0,366.0
45199,Montana,2022-03-12,1940.0,54.0
39103,Tennessee,2022-03-12,13979.0,690.0
37852,Washington DC,2022-03-12,2744.0,118.0
40498,Ohio,2022-03-12,22130.0,1005.0
38601,Virginia Occidental,2022-03-12,4527.0,343.0
45059,Kentucky,2022-03-12,8331.0,530.0
34181,Luisiana,2022-03-12,9113.0,183.0
39382,Islas Virgenes,2022-03-12,103.0,5.0
35942,Virginia,2022-03-12,12538.0,539.0
35966,Arkansas,2022-03-12,6668.0,311.0
37610,Misuri,2022-03-12,13456.0,840.0
35226,Colorado,2022-03-12,7814.0,274.0
35287,Misisipi,2022-03-12,5389.0,209.0
41399,Minnesota,2022-03-12,7740.0,356.0
36915,Nevada,2022-03-12,6448.0,237.0
36416,Illinois,2022-03-12,21163.0,746.0
42110,Dakota del Sur,2022-03-12,1409.0,77.0
44525,California,2022-03-12,49827.0,2689.0
37045,Nueva York,2022-03-12,37079.0,1454.0
515,Samoa Estadounidense,2022-03-12,65.0,1.0
34490,Rhode Island,2022-03-12,1939.0,50.0
42827,Vermont,2022-03-12,885.0,23.0
41130,Pensilvania,2022-03-12,25474.0,993.0
40317,Arizona,2022-03-12,12706.0,645.0
41733,Maryland,2022-03-12,9273.0,376.0
37768,Nebraska,2022-03-12,3145.0,162.0
42670,Florida,2022-03-11,47073.0,1677.0
41489,Wyoming,2022-03-11,811.0,32.0
38008,Iowa,2022-03-11,5088.0,144.0
38981,Nueva York,2022-03-11,38395.0,1508.0
45584,Carolina del Norte,2022-03-11,18315.0,1290.0
46161,Alaska,2022-03-11,1389.0,55.0
44783,carolina del Sur,2022-03-11,8628.0,279.0
45892,California,2022-03-11,51218.0,2850.0
45646,Virginia Occidental,2022-03-11,4807.0,380.0
41863,Montana,2022-03-11,2005.0,57.0
38071,Nebraska,2022-03-11,3237.0,163.0
41515,Connecticut,2022-03-11,6365.0,177.0
34432,Luisiana,2022-03-11,9401.0,205.0
37067,Tennessee,2022-03-11,14492.0,720.0
45533,Georgia,2022-03-11,18006.0,1121.0
45699,Nuevo México,2022-03-11,3026.0,168.0
44529,Virginia,2022-03-11,13065.0,571.0
39972,Maine,2022-03-11,2431.0,140.0
44914,Oklahoma,2022-03-11,7421.0,372.0
38920,Washington,2022-03-11,10173.0,728.0
44322,Míchigan,2022-03-11,17656.0,760.0
35530,Wisconsin,2022-03-11,9226.0,375.0
40288,Kansas,2022-03-11,5334.0,231.0
41714,Minnesota,2022-03-11,7809.0,365.0
42724,Nuevo Hampshire,2022-03-11,2328.0,60.0
42371,Oregón,2022-03-11,5521.0,417.0
516,Islas Virgenes,2022-03-11,106.0,3.0
34308,Dakota del Sur,2022-03-11,1475.0,89.0
43432,Texas,2022-03-11,50873.0,2491.0
36303,Puerto Rico,2022-03-11,6124.0,47.0
43372,Maryland,2022-03-11,9578.0,412.0
43190,Nevada,2022-03-11,6603.0,260.0
38781,Delaware,2022-03-11,2420.0,117.0
37546,Samoa Estadounidense,2022-03-11,66.0,0.0
40911,Arkansas,2022-03-11,7052.0,323.0
43308,Colorado,2022-03-11,8175.0,280.0
41741,Idaho,2022-03-11,2288.0,108.0
39764,Pensilvania,2022-03-11,26172.0,1032.0
35143,Dakota del Norte,2022-03-11,1788.0,92.0
36608,Indiana,2022-03-11,12728.0,456.0
38873,Misisipi,2022-03-11,5654.0,234.0
37656,Kentucky,2022-03-11,8782.0,577.0
35867,Misuri,2022-03-11,13992.0,874.0
40782,Utah,2022-03-11,4459.0,200.0
42347,Vermont,2022-03-11,927.0,22.0
34262,Arizona,2022-03-11,13209.0,713.0
35618,Ohio,2022-03-11,23180.0,1030.0
43736,Massachusetts,2022-03-11,15722.0,279.0
38126,Washington DC,2022-03-11,2794.0,121.0
43721,Alabama,2022-03-11,11038.0,440.0
46379,Illinois,2022-03-11,22176.0,721.0
40953,Rhode Island,2022-03-11,2009.0,51.0
35798,Hawái,2022-03-11,1989.0,72.0
46550,Nueva Jersey,2022-03-11,16522.0,554.0
35231,Dakota del Norte,2022-03-10,1840.0,93.0
35872,Misisipi,2022-03-10,5724.0,245.0
41067,Indiana,2022-03-10,12814.0,492.0
40196,Míchigan,2022-03-10,17702.0,810.0
38381,Texas,2022-03-10,51211.0,2583.0
40262,Hawái,2022-03-10,2068.0,74.0
35432,Washington,2022-03-10,10190.0,741.0
37272,Arkansas,2022-03-10,6972.0,352.0
43565,Dakota del Sur,2022-03-10,1514.0,91.0
36128,Utah,2022-03-10,4486.0,210.0
36451,Colorado,2022-03-10,8234.0,338.0
41947,Rhode Island,2022-03-10,1986.0,56.0
43279,Arizona,2022-03-10,13419.0,732.0
46241,California,2022-03-10,51455.0,2944.0
38137,Nueva Jersey,2022-03-10,16681.0,580.0
36798,Wyoming,2022-03-10,823.0,32.0
44103,Georgia,2022-03-10,18192.0,1165.0
41197,Montana,2022-03-10,2048.0,74.0
38053,Iowa,2022-03-10,5222.0,160.0
44430,Virginia,2022-03-10,13165.0,584.0
39963,Nueva York,2022-03-10,38769.0,1602.0
40386,Nuevo México,2022-03-10,3094.0,195.0
42661,Delaware,2022-03-10,2441.0,126.0
39954,Puerto Rico,2022-03-10,5859.0,54.0
41990,Nuevo Hampshire,2022-03-10,2344.0,56.0
42838,Minnesota,2022-03-10,7929.0,383.0
40812,Washington DC,2022-03-10,2814.0,127.0
42592,Ohio,2022-03-10,23565.0,1074.0
37037,Connecticut,2022-03-10,6390.0,182.0
42554,Luisiana,2022-03-10,9568.0,220.0
517,Samoa Estadounidense,2022-03-10,59.0,2.0
39924,Maine,2022-03-10,2402.0,151.0
518,Islas Virgenes,2022-03-10,108.0,3.0
36549,Oregón,2022-03-10,5588.0,426.0
36504,Pensilvania,2022-03-10,26668.0,1106.0
36476,Maryland,2022-03-10,9675.0,421.0
45917,Oklahoma,2022-03-10,7545.0,400.0
38080,Alaska,2022-03-10,1405.0,56.0
35110,Idaho,2022-03-10,2360.0,135.0
40638,Alabama,2022-03-10,11252.0,487.0
37290,Kansas,2022-03-10,5327.0,239.0
42024,Wisconsin,2022-03-10,8834.0,368.0
45234,Virginia Occidental,2022-03-10,4831.0,416.0
37418,Carolina del Norte,2022-03-10,18577.0,1344.0
45061,Massachusetts,2022-03-10,15859.0,304.0
45255,carolina del Sur,2022-03-10,8902.0,321.0
45343,Misuri,2022-03-10,14201.0,893.0
45184,Florida,2022-03-10,47482.0,1807.0
34353,Kentucky,2022-03-10,8904.0,664.0
37599,Vermont,2022-03-10,911.0,22.0
44961,Nebraska,2022-03-10,3354.0,175.0
40574,Tennessee,2022-03-10,14767.0,758.0
37395,Nevada,2022-03-10,6692.0,289.0
44863,Illinois,2022-03-10,22420.0,753.0
38282,Florida,2022-03-09,47567.0,1891.0
40491,California,2022-03-09,51413.0,3117.0
39933,Míchigan,2022-03-09,17827.0,828.0
42633,Nevada,2022-03-09,6697.0,288.0
41103,Virginia,2022-03-09,13073.0,610.0
45667,Virginia Occidental,2022-03-09,4878.0,442.0
42883,Luisiana,2022-03-09,9573.0,240.0
38402,Oregón,2022-03-09,5666.0,428.0
42698,Idaho,2022-03-09,2454.0,136.0
34258,Pensilvania,2022-03-09,26857.0,1163.0
35072,Nueva Jersey,2022-03-09,16851.0,608.0
41766,Dakota del Sur,2022-03-09,1517.0,91.0
43505,Misuri,2022-03-09,14283.0,925.0
40054,Iowa,2022-03-09,5165.0,143.0
37539,carolina del Sur,2022-03-09,9018.0,347.0
44911,Islas Virgenes,2022-03-09,119.0,3.0
41237,Georgia,2022-03-09,18225.0,1205.0
35837,Ohio,2022-03-09,23348.0,1091.0
40922,Rhode Island,2022-03-09,2027.0,54.0
34694,Alaska,2022-03-09,1423.0,59.0
519,Samoa Estadounidense,2022-03-09,58.0,2.0
37532,Tennessee,2022-03-09,14683.0,818.0
39725,Wyoming,2022-03-09,814.0,26.0
45006,Massachusetts,2022-03-09,15830.0,313.0
34197,Carolina del Norte,2022-03-09,18622.0,1428.0
45194,Illinois,2022-03-09,22359.0,758.0
35316,Connecticut,2022-03-09,6426.0,205.0
42833,Dakota del Norte,2022-03-09,1798.0,98.0
46437,Nebraska,2022-03-09,3418.0,194.0
36886,Arizona,2022-03-09,13386.0,758.0
44323,Maryland,2022-03-09,9762.0,428.0
39051,Kentucky,2022-03-09,9102.0,683.0
39746,Texas,2022-03-09,50637.0,2662.0
44782,Nuevo Hampshire,2022-03-09,2346.0,62.0
41642,Maine,2022-03-09,2441.0,148.0
41810,Oklahoma,2022-03-09,7613.0,429.0
36486,Minnesota,2022-03-09,8110.0,416.0
41258,Delaware,2022-03-09,2484.0,111.0
37468,Montana,2022-03-09,2052.0,80.0
42774,Utah,2022-03-09,4432.0,225.0
44303,Washington DC,2022-03-09,2781.0,120.0
37497,Colorado,2022-03-09,8251.0,340.0
38820,Nuevo México,2022-03-09,3107.0,202.0
39526,Alabama,2022-03-09,11365.0,521.0
38940,Washington,2022-03-09,10229.0,777.0
42950,Arkansas,2022-03-09,7028.0,374.0
45921,Puerto Rico,2022-03-09,5816.0,55.0
40881,Misisipi,2022-03-09,5832.0,268.0
36041,Kansas,2022-03-09,5267.0,248.0
36198,Indiana,2022-03-09,12774.0,485.0
45547,Nueva York,2022-03-09,39084.0,1703.0
42008,Wisconsin,2022-03-09,9378.0,409.0
38255,Hawái,2022-03-09,2058.0,85.0
35924,Vermont,2022-03-09,910.0,20.0
45474,Nuevo México,2022-03-08,2976.0,223.0
40624,Rhode Island,2022-03-08,1979.0,57.0
39690,Utah,2022-03-08,3719.0,222.0
43425,Florida,2022-03-08,44995.0,1911.0
36776,Carolina del Norte,2022-03-08,16941.0,1470.0
44238,Nueva Jersey,2022-03-08,14485.0,648.0
37935,Nueva York,2022-03-08,35064.0,1739.0
46512,Maryland,2022-03-08,8525.0,449.0
40222,Montana,2022-03-08,1750.0,79.0
39630,Delaware,2022-03-08,2006.0,119.0
520,Islas Virgenes,2022-03-08,112.0,2.0
40400,Nuevo Hampshire,2022-03-08,2192.0,62.0
36251,Dakota del Sur,2022-03-08,1379.0,111.0
38653,Míchigan,2022-03-08,16930.0,875.0
41756,Ohio,2022-03-08,20874.0,1153.0
35606,Pensilvania,2022-03-08,24158.0,1225.0
46439,Tennessee,2022-03-08,13465.0,833.0
41265,Wisconsin,2022-03-08,8554.0,426.0
41542,Kentucky,2022-03-08,8025.0,699.0
35572,Massachusetts,2022-03-08,13896.0,323.0
36536,Illinois,2022-03-08,20354.0,743.0
45911,Indiana,2022-03-08,11281.0,544.0
35746,Nevada,2022-03-08,6040.0,290.0
45720,Puerto Rico,2022-03-08,5580.0,61.0
40919,Idaho,2022-03-08,2105.0,148.0
37211,Iowa,2022-03-08,4920.0,153.0
45340,Dakota del Norte,2022-03-08,1480.0,95.0
42129,Samoa Estadounidense,2022-03-08,69.0,5.0
35077,Washington DC,2022-03-08,2738.0,137.0
42622,Kansas,2022-03-08,4992.0,259.0
45658,Alabama,2022-03-08,10896.0,566.0
36084,Vermont,2022-03-08,930.0,22.0
39107,Washington,2022-03-08,9356.0,797.0
35080,Oregón,2022-03-08,5422.0,433.0
37256,carolina del Sur,2022-03-08,8195.0,372.0
43691,Virginia,2022-03-08,12397.0,654.0
46188,Misuri,2022-03-08,12492.0,954.0
44759,Connecticut,2022-03-08,5896.0,201.0
36890,California,2022-03-08,48221.0,3181.0
40416,Misisipi,2022-03-08,5211.0,300.0
44786,Oklahoma,2022-03-08,6543.0,429.0
36020,Minnesota,2022-03-08,7674.0,438.0
44038,Georgia,2022-03-08,16789.0,1240.0
34313,Hawái,2022-03-08,1962.0,82.0
43092,Texas,2022-03-08,47144.0,2979.0
42870,Nebraska,2022-03-08,3109.0,214.0
38692,Arizona,2022-03-08,12068.0,789.0
44665,Arkansas,2022-03-08,6084.0,397.0
38947,Luisiana,2022-03-08,9401.0,245.0
43573,Virginia Occidental,2022-03-08,4786.0,468.0
44446,Maine,2022-03-08,2271.0,153.0
35392,Wyoming,2022-03-08,690.0,33.0
45717,Colorado,2022-03-08,7187.0,327.0
36291,Alaska,2022-03-08,1304.0,50.0
43293,Washington DC,2022-03-07,2663.0,145.0
38798,Oklahoma,2022-03-07,6178.0,453.0
39556,Minnesota,2022-03-07,7307.0,443.0
44498,Illinois,2022-03-07,19359.0,802.0
40894,Delaware,2022-03-07,1984.0,106.0
40331,Arizona,2022-03-07,11788.0,832.0
38394,Virginia Occidental,2022-03-07,4549.0,474.0
41388,Wisconsin,2022-03-07,8242.0,449.0
44472,Nueva York,2022-03-07,34033.0,1851.0
35195,Arkansas,2022-03-07,5753.0,398.0
36481,Colorado,2022-03-07,6932.0,336.0
42638,Puerto Rico,2022-03-07,5574.0,65.0
45488,Maine,2022-03-07,2198.0,158.0
38710,Carolina del Norte,2022-03-07,16543.0,1519.0
39436,Rhode Island,2022-03-07,1923.0,57.0
42041,carolina del Sur,2022-03-07,7843.0,386.0
46140,Dakota del Sur,2022-03-07,1298.0,122.0
45224,Pensilvania,2022-03-07,23075.0,1245.0
40679,Idaho,2022-03-07,1986.0,150.0
44378,Alaska,2022-03-07,1287.0,54.0
36948,Maryland,2022-03-07,8171.0,487.0
43910,Nebraska,2022-03-07,3004.0,206.0
41475,Ohio,2022-03-07,19780.0,1204.0
35297,Nuevo Hampshire,2022-03-07,2069.0,58.0
39929,California,2022-03-07,46693.0,3310.0
45265,Georgia,2022-03-07,16423.0,1333.0
36841,Wyoming,2022-03-07,657.0,31.0
36750,Tennessee,2022-03-07,13112.0,866.0
40457,Dakota del Norte,2022-03-07,1451.0,103.0
43892,Nueva Jersey,2022-03-07,13687.0,654.0
37088,Massachusetts,2022-03-07,13492.0,319.0
42822,Misuri,2022-03-07,11878.0,950.0
43593,Washington,2022-03-07,9102.0,825.0
35973,Montana,2022-03-07,1719.0,82.0
36567,Oregón,2022-03-07,5187.0,453.0
44663,Kentucky,2022-03-07,7678.0,696.0
46518,Misisipi,2022-03-07,5063.0,312.0
40479,Luisiana,2022-03-07,9000.0,252.0
36095,Kansas,2022-03-07,4792.0,268.0
39351,Alabama,2022-03-07,10504.0,607.0
521,Samoa Estadounidense,2022-03-07,67.0,4.0
34804,Indiana,2022-03-07,10738.0,577.0
522,Islas Virgenes,2022-03-07,100.0,2.0
43773,Virginia,2022-03-07,12039.0,716.0
43125,Florida,2022-03-07,43374.0,2021.0
42968,Míchigan,2022-03-07,16123.0,856.0
33957,Nevada,2022-03-07,5919.0,308.0
38540,Iowa,2022-03-07,4710.0,174.0
41198,Utah,2022-03-07,3415.0,245.0
38631,Texas,2022-03-07,45425.0,3057.0
45870,Connecticut,2022-03-07,5742.0,195.0
35541,Hawái,2022-03-07,1998.0,78.0
34705,Vermont,2022-03-07,890.0,25.0
37619,Nuevo México,2022-03-07,3024.0,224.0
35225,Maryland,2022-03-06,9109.0,469.0
45345,Carolina del Norte,2022-03-06,17615.0,1541.0
44935,Washington DC,2022-03-06,2572.0,143.0
41569,Connecticut,2022-03-06,6130.0,194.0
46120,Minnesota,2022-03-06,7557.0,452.0
35929,Misuri,2022-03-06,13314.0,997.0
40376,Luisiana,2022-03-06,8860.0,256.0
46171,Pensilvania,2022-03-06,24827.0,1256.0
35220,Tennessee,2022-03-06,13947.0,924.0
45740,Arizona,2022-03-06,12707.0,863.0
42270,Alabama,2022-03-06,10736.0,657.0
46553,Florida,2022-03-06,44344.0,2001.0
41150,Utah,2022-03-06,4091.0,256.0
39454,Virginia,2022-03-06,12437.0,698.0
45159,carolina del Sur,2022-03-06,8337.0,392.0
40209,Nevada,2022-03-06,6534.0,299.0
40913,Idaho,2022-03-06,2136.0,148.0
39244,Arkansas,2022-03-06,6509.0,411.0
34244,Hawái,2022-03-06,2006.0,82.0
35357,Misisipi,2022-03-06,5237.0,305.0
40778,Nuevo México,2022-03-06,3049.0,233.0
46098,Vermont,2022-03-06,867.0,22.0
44712,Iowa,2022-03-06,4811.0,162.0
43207,Dakota del Norte,2022-03-06,1687.0,96.0
38547,Dakota del Sur,2022-03-06,1398.0,126.0
40802,Oregón,2022-03-06,5297.0,468.0
39414,Rhode Island,2022-03-06,1913.0,55.0
42704,Wisconsin,2022-03-06,8627.0,429.0
34915,Nuevo Hampshire,2022-03-06,2226.0,66.0
39422,Nebraska,2022-03-06,3235.0,205.0
42789,Míchigan,2022-03-06,16697.0,885.0
39018,Colorado,2022-03-06,7735.0,345.0
34095,Delaware,2022-03-06,2380.0,125.0
39713,Illinois,2022-03-06,20931.0,836.0
40401,Washington,2022-03-06,9677.0,825.0
37119,Georgia,2022-03-06,17778.0,1312.0
38636,Oklahoma,2022-03-06,6840.0,465.0
36397,California,2022-03-06,49203.0,3439.0
524,Islas Virgenes,2022-03-06,95.0,2.0
36629,Wyoming,2022-03-06,739.0,37.0
523,Samoa Estadounidense,2022-03-06,66.0,0.0
36562,Indiana,2022-03-06,11601.0,563.0
35613,Montana,2022-03-06,1920.0,84.0
45516,Kansas,2022-03-06,5047.0,270.0
37734,Maine,2022-03-06,2324.0,162.0
43844,Nueva York,2022-03-06,36914.0,1853.0
44608,Nueva Jersey,2022-03-06,15414.0,651.0
34126,Ohio,2022-03-06,21658.0,1202.0
46422,Virginia Occidental,2022-03-06,4531.0,493.0
36365,Puerto Rico,2022-03-06,5726.0,66.0
43787,Massachusetts,2022-03-06,15218.0,324.0
45784,Alaska,2022-03-06,1431.0,69.0
43790,Texas,2022-03-06,48964.0,3207.0
44923,Kentucky,2022-03-06,8297.0,706.0
40385,Alabama,2022-03-05,10943.0,640.0
38090,Washington DC,2022-03-05,2677.0,143.0
40855,Nuevo México,2022-03-05,3195.0,254.0
42914,Vermont,2022-03-05,893.0,25.0
40277,Dakota del Sur,2022-03-05,1438.0,117.0
34783,California,2022-03-05,50639.0,3538.0
36065,Wisconsin,2022-03-05,9022.0,489.0
41392,Pensilvania,2022-03-05,25603.0,1275.0
35856,Utah,2022-03-05,4405.0,256.0
45118,Massachusetts,2022-03-05,15527.0,328.0
45603,Florida,2022-03-05,45392.0,2060.0
36905,Idaho,2022-03-05,2220.0,168.0
35893,Rhode Island,2022-03-05,1964.0,54.0
40805,Carolina del Norte,2022-03-05,17824.0,1562.0
37268,Tennessee,2022-03-05,14050.0,970.0
46205,Washington,2022-03-05,10010.0,812.0
44281,Míchigan,2022-03-05,17230.0,901.0
43757,Kansas,2022-03-05,5160.0,298.0
46236,Virginia Occidental,2022-03-05,4602.0,502.0
45919,Kentucky,2022-03-05,8423.0,734.0
36560,Nuevo Hampshire,2022-03-05,2329.0,75.0
40744,Georgia,2022-03-05,17948.0,1362.0
525,Samoa Estadounidense,2022-03-05,66.0,0.0
44849,Colorado,2022-03-05,7974.0,357.0
37978,Puerto Rico,2022-03-05,6093.0,77.0
39598,Nueva Jersey,2022-03-05,15851.0,677.0
45865,Iowa,2022-03-05,4942.0,169.0
45504,Nebraska,2022-03-05,3254.0,216.0
44222,Arkansas,2022-03-05,6735.0,431.0
37125,Wyoming,2022-03-05,762.0,35.0
39138,Misuri,2022-03-05,13778.0,1041.0
43539,Montana,2022-03-05,1917.0,96.0
35669,Misisipi,2022-03-05,5296.0,320.0
44873,carolina del Sur,2022-03-05,8574.0,410.0
35665,Arizona,2022-03-05,13088.0,905.0
41498,Connecticut,2022-03-05,6231.0,196.0
37360,Hawái,2022-03-05,2026.0,84.0
39942,Illinois,2022-03-05,21576.0,805.0
35497,Delaware,2022-03-05,2463.0,131.0
43144,Nevada,2022-03-05,6646.0,311.0
45259,Nueva York,2022-03-05,37274.0,1892.0
35418,Oklahoma,2022-03-05,7067.0,480.0
46384,Texas,2022-03-05,50005.0,3221.0
34928,Maine,2022-03-05,2335.0,171.0
41646,Minnesota,2022-03-05,7759.0,438.0
39647,Virginia,2022-03-05,12722.0,741.0
44011,Oregón,2022-03-05,5437.0,517.0
526,Islas Virgenes,2022-03-05,110.0,2.0
42931,Indiana,2022-03-05,12176.0,602.0
36146,Luisiana,2022-03-05,8909.0,260.0
43383,Dakota del Norte,2022-03-05,1713.0,93.0
38212,Maryland,2022-03-05,9328.0,448.0
35529,Ohio,2022-03-05,22400.0,1200.0
39665,Alaska,2022-03-05,1464.0,72.0
44036,Alabama,2022-03-04,11304.0,691.0
43260,Connecticut,2022-03-04,6380.0,208.0
44056,Nuevo México,2022-03-04,3205.0,261.0
527,Samoa Estadounidense,2022-03-04,59.0,0.0
35113,Nueva Jersey,2022-03-04,16563.0,772.0
35027,Alaska,2022-03-04,1480.0,62.0
44297,Indiana,2022-03-04,12505.0,618.0
34714,Luisiana,2022-03-04,9225.0,284.0
